id_gates,X,Y,Z
0,0.02392578125,0.986083984375,-0.00634765625
60,0.056884765625,0.8701171875,0.023193359375
120,0.174072265625,0.690673828125,0.049560546875
180,0.21240234375,0.501708984375,0.05615234375
240,0.177734375,0.3056640625,0.049072265625
300,0.083251953125,0.0673828125,0.043701171875
360,-0.05224609375,-0.1142578125,0.0888671875
420,-0.217529296875,-0.25927734375,0.0908203125
480,-0.428466796875,-0.348876953125,0.07763671875
540,-0.577880859375,-0.380615234375,0.10888671875
600,-0.6298828125,-0.363525390625,0.123779296875
660,-0.619873046875,-0.29296875,0.1318359375
720,-0.59814453125,-0.15966796875,0.11572265625
780,-0.505615234375,-0.059326171875,0.130859375
840,-0.361572265625,0.00927734375,0.158935546875
900,-0.171142578125,0.0380859375,0.16455078125
960,0.031494140625,0.067138671875,0.14404296875
1020,0.20654296875,-0.00537109375,0.1611328125
1080,0.3720703125,-0.094970703125,0.162841796875
1140,0.483642578125,-0.17138671875,0.1689453125
1200,0.50732421875,-0.225830078125,0.17236328125
1260,0.484130859375,-0.296630859375,0.198486328125
1320,0.37451171875,-0.36572265625,0.19677734375
1380,0.314208984375,-0.33935546875,0.197509765625
1440,0.2294921875,-0.2734375,0.221923828125
1500,0.1171875,-0.161865234375,0.22412109375
1560,0.0146484375,-0.051513671875,0.232421875
1620,-0.026611328125,0.085205078125,0.237548828125
1680,-0.0546875,0.228515625,0.241455078125
1740,-0.06787109375,0.3212890625,0.25732421875
1800,-0.05126953125,0.399658203125,0.28125
1860,0.0244140625,0.440185546875,0.27197265625
1920,0.051025390625,0.4306640625,0.261962890625
1980,0.090087890625,0.39697265625,0.294677734375
2040,0.11572265625,0.329833984375,0.26318359375
2100,0.11181640625,0.207763671875,0.302490234375
2160,0.07763671875,0.134765625,0.285888671875
2220,0.033935546875,0.037841796875,0.304931640625
2280,-0.0400390625,-0.106201171875,0.291748046875
2340,-0.126708984375,-0.15771484375,0.321044921875
2400,-0.16015625,-0.190673828125,0.3330078125
2460,-0.219970703125,-0.190185546875,0.33642578125
2520,-0.270751953125,-0.190673828125,0.336669921875
2580,-0.3017578125,-0.146240234375,0.318359375
2640,-0.2939453125,-0.10595703125,0.35009765625
2700,-0.23681640625,-0.044189453125,0.3623046875
2760,-0.145751953125,0.00439453125,0.360107421875
2820,-0.031982421875,0.03125,0.3515625
2880,0.078369140625,0.047119140625,0.3818359375
2940,0.15625,0.0107421875,0.368408203125
