id_gates,X,Y,Z
0,-0.00341796875,0.05908203125,-0.992919921875
30,0.01708984375,0.031494140625,-0.987060546875
60,0.010498046875,0.024169921875,-0.978515625
90,-0.002197265625,0.0068359375,-0.971435546875
120,0.0166015625,0.017333984375,-0.96435546875
150,0.01904296875,0.007080078125,-0.9580078125
180,0.01025390625,0.00830078125,-0.947998046875
210,0.0087890625,0.032470703125,-0.94775390625
240,0.01611328125,0.00048828125,-0.935791015625
270,0.01123046875,-0.0078125,-0.93310546875
300,0.010986328125,0.015869140625,-0.933349609375
330,-0.000732421875,0.00927734375,-0.922607421875
360,0.003662109375,0.00634765625,-0.914794921875
390,0.015625,-0.0107421875,-0.90673828125
420,-0.009765625,0.010498046875,-0.89697265625
450,0.00634765625,-0.000732421875,-0.88916015625
480,0.02001953125,0.0244140625,-0.881591796875
510,-0.000732421875,-0.00244140625,-0.877197265625
540,-0.023193359375,0.00732421875,-0.883544921875
570,-0.011962890625,-0.001953125,-0.873779296875
600,0.00146484375,-0.0009765625,-0.859375
630,-0.01513671875,0.009765625,-0.84814453125
660,-0.00390625,-0.02392578125,-0.85205078125
690,-0.005859375,-0.005126953125,-0.8544921875
720,0.001953125,-0.00537109375,-0.847412109375
750,-0.011962890625,-0.006103515625,-0.83935546875
780,-0.006103515625,0.001220703125,-0.840087890625
810,-0.00537109375,-0.00146484375,-0.819091796875
840,0.01171875,0.000732421875,-0.814697265625
870,0.0068359375,-0.013427734375,-0.812255859375
900,-0.001220703125,-0.009521484375,-0.800048828125
930,0.0009765625,0.000732421875,-0.802734375
960,0.000244140625,0.014892578125,-0.798095703125
990,-0.00390625,0.014892578125,-0.786376953125
1020,0.013427734375,-0.003173828125,-0.793212890625
1050,0.0087890625,0.0205078125,-0.77587890625
1080,-0.018310546875,-0.001953125,-0.76318359375
1110,-0.001953125,-0.006591796875,-0.763671875
1140,0.00048828125,0.006591796875,-0.76904296875
1170,0.009033203125,0.024169921875,-0.76806640625
1200,-0.01416015625,0.01806640625,-0.755859375
1230,0.02490234375,0.008056640625,-0.7421875
1260,-0.005615234375,0.02001953125,-0.7412109375
1290,0.002685546875,-0.00048828125,-0.7392578125
1320,0.00537109375,0.020263671875,-0.720947265625
1350,0.019287109375,0.03369140625,-0.735595703125
1380,0.001220703125,0.005859375,-0.725830078125
1410,0.016845703125,0.019287109375,-0.71044921875
1440,0.01025390625,0.022216796875,-0.697509765625
1470,0.0087890625,-0.008544921875,-0.697509765625
