t_us,X_mean,Y_mean,Z_mean,X_std,Y_std,Z_std
0.0,-0.98046875,-0.005859375,0.0078125,0.006146091735924856,0.031249463553592625,0.031249046311131234
2.9999999999999996,-0.94140625,-0.001953125,-0.009765625,0.010539836654338353,0.03124994039529838,0.031248509848351785
5.999999999999999,-0.865234375,0.009765625,0.056640625,0.01566773768663325,0.031248509848351785,0.031199832224853286
8.999999999999998,-0.890625,0.0703125,-0.025390625,0.014210578330913328,0.031172656668516294,0.031239925191004537
11.999999999999998,-0.888671875,0.03125,-0.0234375,0.014329489731351994,0.031234737483827102,0.031241415752123358
14.999999999999998,-0.833984375,0.125,0.052734375,0.017243376849438097,0.031004898176538172,0.031206517962958015
17.999999999999996,-0.791015625,0.005859375,-0.00390625,0.019118623349885434,0.031249463553592625,0.031249761580511397
21.0,-0.71484375,0.0859375,0.05078125,0.02185263171289069,0.031134391562742603,0.031209681250506865
23.999999999999996,-0.716796875,0.095703125,0.06640625,0.021790063675686294,0.03110656004757506,0.031181020900781585
27.0,-0.697265625,0.15625,0.05859375,0.022400401263176682,0.030866173104060757,0.031196309697324526
29.999999999999996,-0.62109375,0.111328125,0.07421875,0.024491758692636537,0.031055740722454154,0.0311638120391107
32.99999999999999,-0.595703125,0.16796875,0.123046875,0.025100146812032403,0.03080601001351158,0.03101252686907993
35.99999999999999,-0.54296875,0.12109375,0.068359375,0.0262422781894726,0.03102003359270767,0.031176898809605554
39.0,-0.533203125,0.123046875,0.076171875,0.02643710156855195,0.03101252686907993,0.03115920944850879
42.0,-0.421875,0.1015625,0.1015625,0.028332937649226578,0.031088411265823138,0.031088411265823138
44.99999999999999,-0.392578125,0.138671875,0.09375,0.028741208162703254,0.03094807444099638,0.031112367816550763
47.99999999999999,-0.31640625,0.158203125,0.078125,0.029644493272902566,0.030856455894217524,0.031154486603416544
50.99999999999999,-0.21484375,0.162109375,0.09765625,0.030520263553721335,0.030836649868847554,0.031100631412462436
54.0,-0.208984375,0.09375,0.05859375,0.030559968117995634,0.031112367816550763,0.031196309697324526
56.99999999999999,-0.14453125,0.115234375,0.09375,0.03092188238651752,0.031041822827776306,0.031112367816550763
59.99999999999999,-0.169921875,0.064453125,0.052734375,0.03079554801803244,0.031185022989649615,0.031206517962958015
63.0,-0.09375,0.068359375,0.130859375,0.031112367816550763,0.031176898809605554,0.030981279377233672
65.99999999999999,0.00390625,0.021484375,0.08203125,0.031249761580511397,0.031242787005545555,0.031144679929540346
69.0,0.01171875,0.033203125,0.142578125,0.031247854159113957,0.03123276950742192,0.03093073597571672
71.99999999999999,0.080078125,0.00390625,0.107421875,0.031149643449135747,0.031249761580511397,0.03106917277378258
75.0,0.076171875,-0.033203125,0.099609375,0.03115920944850879,0.03123276950742192,0.03109458184207822
78.0,0.068359375,-0.029296875,0.15625,0.031176898809605554,0.03123658607599182,0.030866173104060757
80.99999999999999,0.146484375,-0.03515625,0.140625,0.030912905752632697,0.03123068212420757,0.03093946662586111
84.0,0.142578125,-0.099609375,0.099609375,0.03093073597571672,0.03109458184207822,0.03109458184207822
86.99999999999999,0.150390625,-0.111328125,0.197265625,0.030894582920318235,0.031055740722454154,0.030635939901778597
89.99999999999999,0.234375,-0.103515625,0.21875,0.03037957076230914,0.031082119611629135,0.030493154289054678
93.0,0.208984375,-0.142578125,0.15234375,0.030559968117995634,0.03093073597571672,0.030885236502642452
95.99999999999999,0.25,-0.203125,0.19921875,0.030257682392245445,0.03059852545682285,0.030623595147121478
99.0,0.287109375,-0.193359375,0.212890625,0.02993430643827474,0.030660249995470925,0.030533626151572204
101.99999999999999,0.265625,-0.251953125,0.2109375,0.03012738838066865,0.030241857485004048,0.03054686095098382
104.99999999999999,0.255859375,-0.24609375,0.15234375,0.03020981286251365,0.03028893843008729,0.030885236502642452
108.0,0.265625,-0.296875,0.19140625,0.03012738838066865,0.029841135919135786,0.030672215635222242
110.99999999999999,0.294921875,-0.310546875,0.251953125,0.029860042798106803,0.02970493958863718,0.030241857485004048
113.99999999999999,0.314453125,-0.31640625,0.25390625,0.02966478131005804,0.029644493272902566,0.030225901044567616
116.99999999999999,0.3515625,-0.3203125,0.13671875,0.029255137913362057,0.02960349797122915,0.030956559523589448
119.99999999999999,0.318359375,-0.26953125,0.236328125,0.02962406558965473,0.030093488856496705,0.030364790872657414
122.99999999999999,0.283203125,-0.32421875,0.1796875,0.0299706234749102,0.029561941758544607,0.0307413669656022
126.0,0.296875,-0.30859375,0.26171875,0.029841135919135786,0.029724810394503726,0.030160755749828582
129.0,0.298828125,-0.28125,0.189453125,0.029822092136590702,0.029988579165593922,0.030684055201061215
131.99999999999997,0.28125,-0.3359375,0.2890625,0.029988579165593922,0.029433883736440604,0.029915944599869987
134.99999999999997,0.2421875,-0.35546875,0.1796875,0.030319670782692373,0.029209005189388897,0.0307413669656022
138.0,0.212890625,-0.287109375,0.208984375,0.030533626151572204,0.02993430643827474,0.030559968117995634
140.99999999999997,0.197265625,-0.326171875,0.232421875,0.030635939901778597,0.029540952572085343,0.030394220899432195
143.99999999999997,0.2734375,-0.330078125,0.185546875,0.03005905537687681,0.029498550537028583,0.03070735669275982
147.0,0.19921875,-0.296875,0.22265625,0.030623595147121478,0.029841135919135786,0.030465531790552895
