id_gates,X,Y,Z
0,0.97021484375,0.061279296875,0.042236328125
20,0.9521484375,0.04931640625,0.07421875
40,0.9228515625,0.058837890625,0.0869140625
60,0.887451171875,0.042724609375,0.080810546875
80,0.8779296875,0.057861328125,0.092041015625
100,0.84033203125,0.026123046875,0.105224609375
120,0.806884765625,-0.0107421875,0.111328125
140,0.78564453125,-0.0322265625,0.11279296875
160,0.764892578125,-0.054443359375,0.111572265625
180,0.772705078125,-0.09814453125,0.125
200,0.7822265625,-0.13818359375,0.11474609375
220,0.78125,-0.15625,0.120361328125
240,0.759765625,-0.16015625,0.13818359375
260,0.7666015625,-0.162109375,0.13330078125
280,0.7568359375,-0.169189453125,0.136474609375
300,0.765625,-0.183349609375,0.134521484375
320,0.72021484375,-0.166748046875,0.125244140625
340,0.676025390625,-0.142333984375,0.12451171875
360,0.637939453125,-0.1552734375,0.1337890625
380,0.6181640625,-0.152099609375,0.1572265625
400,0.588134765625,-0.189453125,0.149169921875
420,0.56640625,-0.201416015625,0.138671875
440,0.539794921875,-0.24462890625,0.16064453125
460,0.517822265625,-0.243896484375,0.159423828125
480,0.5,-0.25439453125,0.16552734375
500,0.4814453125,-0.27490234375,0.14794921875
520,0.462890625,-0.2607421875,0.170654296875
540,0.4482421875,-0.253662109375,0.157958984375
560,0.43017578125,-0.26025390625,0.172607421875
580,0.439453125,-0.24755859375,0.1669921875
600,0.413818359375,-0.239990234375,0.150390625
620,0.388671875,-0.24072265625,0.164794921875
640,0.352783203125,-0.23046875,0.170166015625
660,0.343994140625,-0.210693359375,0.194580078125
680,0.30615234375,-0.21875,0.17626953125
700,0.281982421875,-0.203369140625,0.173583984375
720,0.2490234375,-0.2431640625,0.15869140625
740,0.222412109375,-0.205078125,0.185791015625
760,0.213134765625,-0.208740234375,0.19287109375
780,0.1962890625,-0.192138671875,0.1962890625
800,0.174560546875,-0.20751953125,0.191650390625
820,0.151611328125,-0.184814453125,0.2021484375
840,0.159423828125,-0.181884765625,0.204833984375
860,0.144287109375,-0.14990234375,0.212158203125
880,0.140869140625,-0.139892578125,0.208984375
900,0.1064453125,-0.119140625,0.218505859375
920,0.127685546875,-0.09619140625,0.21484375
940,0.080078125,-0.0810546875,0.195068359375
960,0.08349609375,-0.06884765625,0.20556640625
980,0.065185546875,-0.054443359375,0.2138671875
