id_gates,X,Y,Z
0,0.98486328125,0.0625,0.029541015625
60,0.914306640625,0.045654296875,0.087890625
120,0.8447265625,-0.008056640625,0.082275390625
180,0.80615234375,-0.07275390625,0.078369140625
240,0.806396484375,-0.144287109375,0.10107421875
300,0.751953125,-0.1240234375,0.111328125
360,0.667236328125,-0.14208984375,0.10595703125
420,0.564208984375,-0.161376953125,0.12060546875
480,0.494873046875,-0.18603515625,0.142578125
540,0.44677734375,-0.189453125,0.142578125
600,0.385009765625,-0.16845703125,0.148193359375
660,0.30615234375,-0.124267578125,0.15576171875
720,0.224853515625,-0.10546875,0.171875
780,0.17041015625,-0.08056640625,0.16552734375
840,0.123291015625,-0.054443359375,0.181640625
900,0.096435546875,0.00927734375,0.18896484375
960,0.06787109375,0.0673828125,0.1943359375
1020,0.05615234375,0.10888671875,0.212158203125
1080,0.034912109375,0.173583984375,0.2216796875
1140,0.01220703125,0.2333984375,0.21484375
1200,0.041015625,0.279052734375,0.2216796875
1260,0.044677734375,0.313232421875,0.208740234375
1320,0.09375,0.359619140625,0.24658203125
1380,0.106201171875,0.3984375,0.242431640625
1440,0.114990234375,0.4443359375,0.23828125
1500,0.16259765625,0.455078125,0.228759765625
1560,0.1904296875,0.441650390625,0.26708984375
1620,0.245849609375,0.44970703125,0.257080078125
1680,0.2861328125,0.462646484375,0.26953125
1740,0.317138671875,0.4501953125,0.27783203125
1800,0.3330078125,0.4326171875,0.2890625
1860,0.358642578125,0.410888671875,0.296875
1920,0.375244140625,0.3759765625,0.29833984375
1980,0.403564453125,0.352294921875,0.287353515625
2040,0.41357421875,0.34033203125,0.30615234375
2100,0.38623046875,0.282958984375,0.310302734375
2160,0.39404296875,0.24609375,0.325927734375
2220,0.373779296875,0.19873046875,0.312255859375
2280,0.39208984375,0.1796875,0.3251953125
2340,0.355712890625,0.1591796875,0.33203125
2400,0.3271484375,0.12939453125,0.35009765625
2460,0.294921875,0.10009765625,0.347900390625
2520,0.263671875,0.0791015625,0.353759765625
2580,0.22802734375,0.077392578125,0.357177734375
2640,0.2001953125,0.050048828125,0.35595703125
2700,0.1630859375,0.046630859375,0.386474609375
2760,0.121826171875,0.040771484375,0.37060546875
2820,0.09033203125,0.067138671875,0.384765625
2880,0.07373046875,0.0859375,0.379150390625
2940,0.05615234375,0.069580078125,0.387939453125
