id_gates,X,Y,Z
0,-0.96630859375,-0.02197265625,0.02880859375
60,-0.70654296875,-0.1376953125,0.05029296875
120,-0.488525390625,-0.012939453125,0.0732421875
180,-0.4072265625,0.03955078125,0.108642578125
240,-0.297119140625,-0.016845703125,0.1123046875
300,-0.151123046875,-0.01708984375,0.14453125
360,-0.03125,-0.012451171875,0.1796875
420,0.01025390625,-0.00830078125,0.179443359375
480,0.08349609375,-0.039306640625,0.21484375
540,0.083984375,-0.0166015625,0.208251953125
600,0.0615234375,-0.01318359375,0.215087890625
660,0.072021484375,-0.0283203125,0.253173828125
720,0.0810546875,-0.03076171875,0.2548828125
780,0.047119140625,-0.02490234375,0.2646484375
840,0.026611328125,-0.015625,0.281494140625
900,0.033447265625,-0.010009765625,0.310791015625
960,0.01513671875,-0.0185546875,0.3056640625
1020,-0.011962890625,-0.01416015625,0.3095703125
1080,-0.00732421875,-0.016357421875,0.32373046875
1140,-0.01708984375,-0.01708984375,0.341552734375
1200,-0.01611328125,-0.021484375,0.361083984375
1260,-0.016845703125,-0.0029296875,0.351806640625
1320,-0.010009765625,0.0166015625,0.36767578125
1380,-0.015625,-0.010986328125,0.380126953125
1440,-0.018310546875,-0.01416015625,0.39599609375
1500,-0.009033203125,-0.01611328125,0.402587890625
1560,-0.0068359375,-0.02783203125,0.409423828125
1620,-0.00732421875,-0.009521484375,0.400146484375
1680,-0.0205078125,-0.016845703125,0.419677734375
1740,-0.0205078125,-0.025146484375,0.41015625
1800,-0.0205078125,-0.008056640625,0.4208984375
1860,-0.032470703125,-0.041748046875,0.4482421875
1920,-0.000732421875,-0.04150390625,0.4833984375
1980,-0.00927734375,-0.028076171875,0.46533203125
2040,-0.011474609375,0.0009765625,0.4619140625
2100,-0.030029296875,-0.009765625,0.48828125
2160,-0.021484375,-0.021240234375,0.489990234375
2220,-0.0146484375,-0.015625,0.4970703125
2280,-0.023193359375,-0.016357421875,0.48583984375
2340,-0.025390625,-0.003662109375,0.510986328125
2400,-0.0390625,0.000244140625,0.53125
2460,-0.0380859375,-0.0283203125,0.52734375
2520,-0.03125,-0.0107421875,0.53369140625
2580,-0.008056640625,-0.0205078125,0.552001953125
2640,-0.019775390625,-0.00634765625,0.532470703125
2700,-0.01513671875,-0.02197265625,0.53564453125
2760,-0.032470703125,-0.01171875,0.542724609375
2820,-0.0107421875,-0.027587890625,0.553466796875
2880,-0.003662109375,-0.026611328125,0.572509765625
2940,-0.013916015625,-0.028564453125,0.57568359375
