id_gates,X,Y,Z
0,0.03955078125,-0.922119140625,0.021240234375
100,-0.06982421875,-0.719482421875,0.037109375
200,-0.2060546875,-0.485107421875,0.05615234375
300,-0.134521484375,-0.216552734375,0.06787109375
400,0.07861328125,0.057373046875,0.0830078125
500,0.354736328125,0.23583984375,0.103515625
600,0.586669921875,0.30615234375,0.10546875
700,0.674560546875,0.23876953125,0.125732421875
800,0.738525390625,0.03857421875,0.1279296875
900,0.57958984375,-0.0146484375,0.13818359375
1000,0.357177734375,-0.0751953125,0.1416015625
1100,0.093505859375,-0.02685546875,0.15234375
1200,-0.136962890625,0.12255859375,0.17041015625
1300,-0.207275390625,0.297607421875,0.187744140625
1400,-0.218994140625,0.4765625,0.19970703125
1500,-0.14208984375,0.538330078125,0.211669921875
1600,-0.0322265625,0.478271484375,0.236572265625
1700,0.0595703125,0.3427734375,0.257080078125
1800,0.066162109375,0.145263671875,0.237548828125
1900,-0.00439453125,-0.021728515625,0.259033203125
2000,-0.12939453125,-0.13330078125,0.260009765625
2100,-0.23291015625,-0.1982421875,0.274169921875
2200,-0.316650390625,-0.17431640625,0.27490234375
2300,-0.37109375,-0.066162109375,0.27001953125
2400,-0.26904296875,-0.011962890625,0.313232421875
2500,-0.121826171875,0.06103515625,0.30419921875
2600,0.0185546875,0.039306640625,0.29443359375
2700,0.1181640625,-0.029296875,0.330078125
2800,0.189453125,-0.1455078125,0.333984375
2900,0.191162109375,-0.201171875,0.359130859375
3000,0.1396484375,-0.233154296875,0.337158203125
3100,0.031494140625,-0.23046875,0.373046875
3200,0.01953125,-0.1591796875,0.3427734375
3300,-0.017822265625,-0.061279296875,0.381103515625
3400,0.007080078125,0.033935546875,0.380859375
3500,0.08056640625,0.116943359375,0.375244140625
3600,0.154296875,0.102783203125,0.387451171875
3700,0.19873046875,0.102294921875,0.365478515625
3800,0.210205078125,0.064453125,0.418212890625
3900,0.174560546875,-0.0029296875,0.419677734375
4000,0.136962890625,-0.027587890625,0.440185546875
4100,0.056884765625,0.0087890625,0.4326171875
4200,-0.011474609375,0.042724609375,0.41455078125
4300,-0.03466796875,0.1025390625,0.43408203125
4400,-0.005859375,0.144775390625,0.440673828125
4500,0.012451171875,0.182373046875,0.456787109375
4600,0.059814453125,0.154541015625,0.452392578125
4700,0.0625,0.14306640625,0.46533203125
4800,0.055908203125,0.0478515625,0.475341796875
4900,0.00244140625,0.03662109375,0.47900390625
5000,-0.03369140625,-0.00439453125,0.48876953125
5100,-0.097900390625,0.010009765625,0.47607421875
5200,-0.09228515625,0.030517578125,0.4951171875
5300,-0.109130859375,0.062744140625,0.50830078125
5400,-0.073974609375,0.09130859375,0.4951171875
5500,-0.049560546875,0.087158203125,0.517578125
5600,0.02001953125,0.044189453125,0.528076171875
5700,0.052001953125,0.005126953125,0.530517578125
5800,0.059814453125,-0.048828125,0.531494140625
5900,0.03955078125,-0.075927734375,0.530029296875
6000,0.010498046875,-0.10400390625,0.52734375
6100,0.001953125,-0.09521484375,0.533447265625
6200,-0.011474609375,-0.05419921875,0.53759765625
6300,-0.01416015625,-0.020751953125,0.55419921875
6400,0.03662109375,0.032470703125,0.555419921875
6500,0.0673828125,0.03515625,0.5673828125
6600,0.100341796875,0.049560546875,0.578369140625
6700,0.1357421875,0.057861328125,0.59326171875
6800,0.118408203125,0.0078125,0.578369140625
6900,0.11865234375,-0.017333984375,0.57275390625
7000,0.066650390625,-0.029052734375,0.574951171875
7100,0.02099609375,0.00390625,0.603759765625
7200,0.032470703125,0.048095703125,0.596923828125
7300,0.031494140625,0.0771484375,0.606201171875
7400,0.022705078125,0.097900390625,0.60107421875
7500,0.044921875,0.1328125,0.61962890625
7600,0.061767578125,0.117919921875,0.63720703125
7700,0.05224609375,0.077392578125,0.625244140625
7800,0.033935546875,0.042236328125,0.618896484375
7900,0.025146484375,0.038330078125,0.63720703125
8000,0.005126953125,0.020263671875,0.646728515625
8100,-0.026123046875,0.007568359375,0.642822265625
8200,-0.041015625,0.0283203125,0.625
8300,-0.0283203125,0.02587890625,0.642822265625
8400,-0.028564453125,0.033935546875,0.64599609375
8500,-0.005859375,0.051025390625,0.651123046875
8600,0.00537109375,0.041015625,0.64599609375
8700,0.025634765625,0.006103515625,0.655517578125
8800,0.04345703125,0.013427734375,0.6708984375
8900,0.034912109375,-0.000244140625,0.66943359375
9000,0.03759765625,-0.016357421875,0.680419921875
9100,0.009521484375,-0.024658203125,0.666015625
9200,0.01416015625,-0.014404296875,0.668212890625
9300,0.026611328125,0.0244140625,0.6962890625
9400,0.021728515625,0.027587890625,0.690185546875
9500,0.03466796875,0.03564453125,0.6748046875
9600,0.0712890625,0.06494140625,0.6884765625
9700,0.07421875,0.037109375,0.705810546875
9800,0.061279296875,0.018310546875,0.690673828125
9900,0.059326171875,0.0126953125,0.697509765625
