id_gates,X,Y,Z
0,0.970458984375,-0.00537109375,-0.018798828125
30,0.93994140625,-0.04443359375,-0.02685546875
60,0.874267578125,-0.1025390625,-0.003662109375
90,0.762451171875,-0.086181640625,-0.025634765625
120,0.68994140625,-0.085205078125,0.001708984375
150,0.619384765625,-0.0546875,0.0107421875
180,0.540283203125,-0.052490234375,0.00048828125
210,0.44921875,-0.0498046875,-0.003173828125
240,0.344970703125,-0.049560546875,0.01611328125
270,0.22998046875,-0.030517578125,-0.013916015625
300,0.1123046875,-0.025390625,0.020263671875
330,-0.003173828125,0.002197265625,0.02490234375
360,-0.14111328125,0.02978515625,0.022705078125
390,-0.246337890625,0.03662109375,0.041259765625
420,-0.337890625,0.068359375,0.037841796875
450,-0.4814453125,0.098388671875,0.0380859375
480,-0.56103515625,0.127197265625,0.04638671875
510,-0.652099609375,0.168701171875,0.020751953125
540,-0.68212890625,0.216796875,0.039794921875
570,-0.699462890625,0.24462890625,0.054443359375
600,-0.7236328125,0.262939453125,0.051513671875
630,-0.72412109375,0.269775390625,0.049072265625
660,-0.73193359375,0.262939453125,0.069091796875
690,-0.71728515625,0.25927734375,0.029541015625
720,-0.70703125,0.26123046875,0.04052734375
750,-0.655517578125,0.281494140625,0.06640625
780,-0.586669921875,0.2626953125,0.052734375
810,-0.525390625,0.23046875,0.045166015625
840,-0.414794921875,0.208984375,0.052978515625
870,-0.3427734375,0.16455078125,0.08203125
900,-0.254638671875,0.14404296875,0.08544921875
930,-0.14453125,0.097900390625,0.083740234375
960,-0.07568359375,0.045654296875,0.08251953125
990,0.03076171875,-0.002685546875,0.08056640625
1020,0.101806640625,-0.061767578125,0.082763671875
1050,0.196533203125,-0.1259765625,0.074462890625
1080,0.270263671875,-0.172607421875,0.097412109375
1110,0.33056640625,-0.22265625,0.115234375
1140,0.39892578125,-0.2490234375,0.093994140625
1170,0.4775390625,-0.301513671875,0.101318359375
1200,0.5,-0.340576171875,0.1162109375
1230,0.526123046875,-0.393310546875,0.114501953125
1260,0.526123046875,-0.426513671875,0.110595703125
1290,0.517822265625,-0.46337890625,0.090576171875
1320,0.4990234375,-0.455810546875,0.08740234375
1350,0.48291015625,-0.451416015625,0.11572265625
1380,0.45166015625,-0.445556640625,0.104736328125
1410,0.438720703125,-0.403076171875,0.1044921875
1440,0.403076171875,-0.37060546875,0.123291015625
1470,0.331787109375,-0.369384765625,0.134521484375
