t_us,X_mean,Y_mean,Z_mean,X_std,Y_std,Z_std
0.0,0.982421875,-0.02734375,-0.056640625,0.005833568965603268,0.03123831530511051,0.031199832224853286
2.9999999999999996,0.947265625,-0.021484375,0.04296875,0.010014044614654773,0.031242787005545555,0.031221138023709905
5.999999999999999,0.8828125,-0.107421875,-0.025390625,0.014678923355036537,0.03106917277378258,0.031239925191004537
8.999999999999998,0.8671875,-0.08984375,-0.037109375,0.015561930205550085,0.03112362102533146,0.031228475310239777
11.999999999999998,0.888671875,-0.11328125,0.03125,0.014329489731351994,0.03104884254583372,0.031234737483827102
14.999999999999998,0.865234375,-0.158203125,0.017578125,0.01566773768663325,0.030856455894217524,0.03124517165076589
17.999999999999996,0.794921875,-0.1640625,0.048828125,0.018959743862987242,0.030826560814564648,0.0312127248660456
21.0,0.7265625,-0.205078125,0.05078125,0.02147188690678224,0.030585800209565507,0.031209681250506865
23.999999999999996,0.7421875,-0.224609375,0.021484375,0.020943509278583176,0.030451527643171553,0.031242787005545555
27.0,0.65234375,-0.17578125,0.091796875,0.02368510112844745,0.030763414124288263,0.031118054787063695
29.999999999999996,0.58984375,-0.216796875,0.068359375,0.025234918736129895,0.030506772989496132,0.031176898809605554
32.99999999999999,0.5703125,-0.234375,0.037109375,0.025669619163360087,0.03037957076230914,0.031228475310239777
35.99999999999999,0.5625,-0.240234375,0.044921875,0.025837415147115142,0.03033484107547903,0.031218453219724288
39.0,0.455078125,-0.22265625,0.09375,0.027826609836392235,0.030465531790552895,0.031112367816550763
42.0,0.412109375,-0.1875,0.068359375,0.028472949454213154,0.03069576883887053,0.031176898809605554
44.99999999999999,0.353515625,-0.19921875,0.05859375,0.02923214437108727,0.030623595147121478,0.031196309697324526
47.99999999999999,0.3125,-0.173828125,0.080078125,0.029684929987442703,0.03077425020282189,0.031149643449135747
50.99999999999999,0.2578125,-0.14453125,0.056640625,0.030193592728252786,0.03092188238651752,0.031199832224853286
54.0,0.203125,-0.142578125,0.10546875,0.03059852545682285,0.03093073597571672,0.031075706805955117
56.99999999999999,0.140625,-0.12890625,0.080078125,0.03093946662586111,0.030989274522968426,0.031149643449135747
59.99999999999999,0.15234375,-0.109375,0.1171875,0.030885236502642452,0.031062517438611176,0.03103468148580773
63.0,0.11328125,-0.048828125,0.095703125,0.03104884254583372,0.0312127248660456,0.03110656004757506
65.99999999999999,0.06640625,-0.046875,0.06640625,0.031181020900781585,0.031215648844579315,0.031181020900781585
69.0,0.04296875,-0.03125,0.083984375,0.031221138023709905,0.031234737483827102,0.031139595987073176
71.99999999999999,0.01171875,0.01171875,0.095703125,0.031247854159113957,0.031247854159113957,0.03110656004757506
75.0,-0.01171875,0.033203125,0.103515625,0.031247854159113957,0.03123276950742192,0.031082119611629135
78.0,-0.076171875,0.107421875,0.109375,0.03115920944850879,0.03106917277378258,0.031062517438611176
80.99999999999999,-0.083984375,0.11328125,0.107421875,0.031139595987073176,0.03104884254583372,0.03106917277378258
84.0,-0.09765625,0.19921875,0.134765625,0.031100631412462436,0.030623595147121478,0.030964921974534713
86.99999999999999,-0.130859375,0.216796875,0.119140625,0.030981279377233672,0.030506772989496132,0.03102741843594828
89.99999999999999,-0.08984375,0.21875,0.17578125,0.03112362102533146,0.030493154289054678,0.030763414124288263
93.0,-0.126953125,0.314453125,0.130859375,0.030997147425029264,0.02966478131005804,0.030981279377233672
95.99999999999999,-0.07421875,0.298828125,0.162109375,0.0311638120391107,0.029822092136590702,0.030836649868847554
99.0,-0.095703125,0.333984375,0.1328125,0.03110656004757506,0.029455581582828665,0.030973161893160215
101.99999999999999,-0.078125,0.380859375,0.19921875,0.031154486603416544,0.028894780435244453,0.030623595147121478
104.99999999999999,-0.111328125,0.359375,0.18359375,0.031055740722454154,0.02916228851882639,0.030718818905074958
108.0,-0.08203125,0.40234375,0.193359375,0.031144679929540346,0.028609020970569235,0.030660249995470925
110.99999999999999,-0.091796875,0.373046875,0.21875,0.031118054787063695,0.028994140522212605,0.030493154289054678
113.99999999999999,-0.048828125,0.396484375,0.189453125,0.0312127248660456,0.028688795933093515,0.030684055201061215
116.99999999999999,-0.080078125,0.416015625,0.193359375,0.031149643449135747,0.028417420791639086,0.030660249995470925
119.99999999999999,-0.048828125,0.37109375,0.18359375,0.0312127248660456,0.029018606448717087,0.030718818905074958
122.99999999999999,-0.048828125,0.41015625,0.158203125,0.0312127248660456,0.028500477151055376,0.030856455894217524
126.0,-0.05859375,0.4296875,0.1953125,0.031196309697324526,0.0282180518383967,0.030648158134142105
129.0,-0.048828125,0.38671875,0.22265625,0.0312127248660456,0.028818678303126587,0.030465531790552895
131.99999999999997,-0.015625,0.423828125,0.234375,0.031246185069875306,0.028304457336888248,0.03037957076230914
134.99999999999997,0.03515625,0.400390625,0.2421875,0.03123068212420757,0.02863576741082973,0.030319670782692373
138.0,0.015625,0.427734375,0.193359375,0.031246185069875306,0.028247014921854455,0.030660249995470925
140.99999999999997,-0.01953125,0.373046875,0.220703125,0.031244038966979828,0.028994140522212605,0.03047940728063687
143.99999999999997,0.029296875,0.376953125,0.23828125,0.03123658607599182,0.028944760521942347,0.030349881040915017
147.0,0.056640625,0.345703125,0.19921875,0.031199832224853286,0.029323248118847386,0.030623595147121478
