id_gates,X,Y,Z
0,-0.930908203125,0.033447265625,0.04638671875
9,-0.92333984375,0.03662109375,0.03076171875
18,-0.917724609375,0.047119140625,0.0419921875
27,-0.895263671875,0.077392578125,0.037353515625
36,-0.890380859375,0.0546875,0.033935546875
45,-0.869140625,0.070068359375,0.035400390625
54,-0.84716796875,0.070068359375,0.019287109375
63,-0.8330078125,0.0859375,0.04248046875
72,-0.814697265625,0.08837890625,0.0361328125
81,-0.807373046875,0.09326171875,0.03955078125
90,-0.78076171875,0.09521484375,0.060546875
99,-0.745849609375,0.12060546875,0.053466796875
108,-0.727783203125,0.148681640625,0.0576171875
117,-0.6982421875,0.161865234375,0.04296875
126,-0.678955078125,0.17626953125,0.032958984375
135,-0.667236328125,0.1767578125,0.044189453125
144,-0.625,0.189453125,0.035400390625
153,-0.62451171875,0.17724609375,0.043212890625
162,-0.603515625,0.1982421875,0.0361328125
171,-0.5625,0.229248046875,0.054443359375
180,-0.548095703125,0.238525390625,0.0322265625
189,-0.530517578125,0.25,0.05224609375
198,-0.5,0.243408203125,0.059814453125
207,-0.470947265625,0.25732421875,0.0625
216,-0.46435546875,0.246337890625,0.06298828125
225,-0.4267578125,0.2509765625,0.055908203125
234,-0.412353515625,0.25439453125,0.061279296875
243,-0.39208984375,0.227294921875,0.049560546875
252,-0.376953125,0.24169921875,0.0595703125
261,-0.3330078125,0.229248046875,0.064453125
270,-0.29052734375,0.204345703125,0.067138671875
279,-0.268798828125,0.201416015625,0.07470703125
288,-0.24951171875,0.1923828125,0.082275390625
297,-0.21142578125,0.1689453125,0.06640625
306,-0.1982421875,0.173828125,0.0517578125
315,-0.152099609375,0.154052734375,0.054443359375
324,-0.114990234375,0.129150390625,0.05419921875
333,-0.114990234375,0.116455078125,0.054931640625
342,-0.058837890625,0.114013671875,0.0673828125
351,-0.019775390625,0.10693359375,0.073486328125
360,-0.012939453125,0.10498046875,0.054931640625
369,0.020263671875,0.07568359375,0.076904296875
378,0.04345703125,0.056396484375,0.09375
387,0.072998046875,0.039794921875,0.061767578125
396,0.086669921875,0.00927734375,0.0673828125
405,0.128662109375,0.00439453125,0.068115234375
414,0.156494140625,0.00439453125,0.08935546875
423,0.1669921875,-0.00634765625,0.064208984375
432,0.1591796875,-0.04638671875,0.06298828125
441,0.19677734375,-0.07421875,0.08935546875
